participant_id,geft_score,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,emb_64,emb_65,emb_66,emb_67,emb_68,emb_69,emb_70,emb_71,emb_72,emb_73,emb_74,emb_75,emb_76,emb_77,emb_78,emb_79,emb_80,emb_81,emb_82,emb_83,emb_84,emb_85
P17,17,0.22441724953906012,-0.10592815204771025,-0.03343412735081083,-0.08835462626772599,0.10494949485874663,-0.014170733171247486,-0.08644377648701784,0.1529042061731465,-0.10218511511857717,0.15136813606126234,-0.1736821522602263,0.42072393699745847,-0.08216902939547915,-0.46860125229897714,-0.13263918315240836,0.014999339690901685,-0.11363093056021371,-0.22239704452101758,-0.024250700960626488,0.2026251378305926,-0.07388475948698477,0.01323677953413068,0.12840773149373202,-0.26853803079794,0.10463971674022945,0.04489212823159045,0.0854983819650474,-0.08415999812473489,-0.17036679778398608,0.03421746973545197,0.005852663155215973,-0.033420536343544,-0.03453125961756196,0.14833497842951082,-0.11881478462203698,-0.07237001413908196,0.08488069253742629,0.07134111576589805,-0.07790919024197614,0.03698832372759784,0.06290180281815626,0.06436597650788306,-0.03315436848984977,0.026820573354598476,0.06412000237117751,0.04709415314645155,-0.016454257804753077,-0.06793149177805795,0.012285654129109263,0.0840344188066349,0.022248883233370337,0.10573400175643267,0.004469146608971876,0.0833080515694701,-0.026321100262019486,-0.007200002208551681,-0.0818635905016462,-0.007532166566013231,-0.022818195148179884,-0.011925255760444198,0.029777709249629337,-0.016171578247898614,0.045196804098847375,-0.055222844221061225,0.07530550075421096,0.04214863814396707,-0.07589655629103581,-0.0022141270948176093,-0.014409901349979189,-0.019386878293521627,-0.008980524536378943,-0.0030569729274755137,0.0011622333402734443,0.017988554398187917,0.022264195616175677,-0.03900141703007446,0.032311203128066915,-0.06865117439059763,0.0093427663177264,0.004182452867501901,0.0038028017118346934,-0.0010234246100903402,0.0003784608599714371,0.0026517129515574536,-0.0003074905067106714,0.0002520402119150256
P18,14,0.25573835455649524,-0.12554592339666304,-0.08665707191292765,-0.009520520384136085,-0.02224054820470478,0.07527305711689627,-0.11436819069929537,0.07449427023600175,-0.08635736357879002,0.10101884246902924,-0.009686347207817636,-0.0054157863642321745,-0.1326574407030952,0.027259468605080155,-0.0630982758744511,0.052442208233144556,0.11424038905924266,0.11878987920267338,-0.010938774725982411,-0.07460032282664705,0.0717956403164844,-0.1904367541419805,-0.030182937507483864,-0.11426421206694617,0.0571448688734741,0.14802393774206418,-0.26971910745840216,-0.1571671014987831,0.022998162150618125,0.1512680371885125,-0.10743460117017808,0.04883081211083524,0.017620761222525094,-0.00842584692923312,-0.0295452651431648,0.20791888728472346,-0.0009262972239329163,0.2760034254932498,-0.2614960483887374,0.03252512563330636,-0.29309754585580766,0.14938561918172372,-0.1408463060466935,-0.16250621291613346,-0.02043055446378838,-0.15578048200581507,-0.04708261199560165,0.10608780789951242,-0.04712987195654257,0.11586244444409614,0.03540120730917685,-0.07984288288115629,0.014592471403876935,0.007539539168267797,-0.11062081762691875,-0.17778822625770382,0.0640086766853359,0.18235150584087273,0.12840028722327654,0.17750690613467035,-0.12676691694718176,0.07155646525382683,-0.09358027748306458,-0.08162395413728951,-0.012563822018956205,-0.1060294766707784,0.03796765521903484,0.04485179388981088,0.06777357350896589,-0.011310709416165243,-0.03011742334144485,0.024952226565781,0.026107528794591196,-0.024170896115735568,0.005705471858203576,0.010868820123253235,0.02476567485517153,0.008717614478749393,-0.00883117562971293,0.005565176619746433,0.0004086188111542561,-0.0002838352744780635,0.0003091983999212626,-8.496697277995273e-05,-0.00014325448686661286,2.418672015018221e-05
P19,15,0.3553671629667539,-0.11981437478747853,-0.11729871614337355,0.1275703964982942,-0.0969574523870044,0.03704552046540393,-0.07714987763445318,0.044855476647777455,-0.12616914073114663,0.02551157334987945,0.041914378969321646,-0.15664166675375069,-0.12944799675813354,0.0635573169697154,-0.1782242191675947,0.12222445791760195,-0.03159486046922169,-0.06229161162471236,0.017809998543941337,-0.006756822433097212,-0.018482973735815995,-0.04283103138530991,0.034391547596767526,-0.0029421406945585155,-0.04626976047126144,0.16569158858772226,0.2067309108233029,-0.09540290241331752,0.01518907824092966,0.11236454393195398,0.08263972523990037,-0.06262087867710071,-0.07873924265667867,-0.07119144464688817,-0.16508133830945593,-0.04360431792065589,-0.07875299432943686,-0.056764780841468326,0.23630766941757905,-0.025542791906273878,0.026397604473653538,0.12953722587439273,0.17579010386448057,0.2740157435282284,0.055251652206245616,-0.09154155267353233,0.2174182805080843,0.04246426862400281,-0.15195468802773893,-0.04976520149175752,-0.22520868878435385,0.06959886438647717,0.08856867546287922,0.2273293170884066,-0.036939131435296986,0.12379975975246861,0.18664981539249617,0.028899844937886502,0.12910036011766285,0.026526579081939616,-0.049563187999164725,0.15586763434715553,-0.08374743298217983,-0.12987518618268654,0.020404474393609647,-0.015338171230506417,0.07337477895843532,0.0578290391347222,0.010897540134277338,0.0030629198737763233,-0.06412916105106241,0.01831171127224815,0.05737541590568412,-0.05487635301765508,0.026715344171324727,0.11312922463164804,0.024716017080687273,0.0015992500050325499,0.022616913769577533,0.017726955616003643,-0.004963715550894994,-0.0019288934184344124,0.0026734877733361573,-0.0009501754025039432,0.0002512503138075819,0.0005537114618868479
P20,18,0.3161829407685197,-0.09864235845566922,-0.2186622688295506,0.31957734578853436,-0.2619825199651028,0.2375212381744257,-0.017665781039987564,-0.14237035398833436,-0.13629822787642734,0.4558770510603423,-0.1156918788546076,-0.03861979028307776,0.06722657265319398,0.14094924659148284,0.004574488383022626,-0.04124532386083714,-0.10327797337342648,0.02647793841311767,0.0005544436335623195,0.08523431997461013,-0.02001065875416226,0.27884790055041336,-0.01792148724276372,-0.0392196578535568,-0.017186839264730178,-0.15904947565874122,-0.010634489606444105,-0.043205369260983166,0.15409610324187847,-0.15106926667021783,0.11573310136877055,-0.08578399060102689,0.045611174177342784,0.05190146889664889,0.15201114661010925,-0.05836979308414471,-0.03051342009239367,-0.04445356674980544,-0.16857625664961814,0.08730750231957572,-0.058623726748445064,0.0976291010207905,-0.01096858538638289,-0.028690415160398254,0.06244191118483072,0.0340209162172793,0.0660261557458382,-0.05387493143632907,-0.04761337666896565,0.025581777345779096,0.017738132302656973,0.07250248388854129,0.028632400384592114,0.002596614359825997,-0.008572165170922418,-0.037159643575839486,0.009936770732451894,0.004390971696108341,-0.029453221415588537,-0.04080993815761623,0.006322108130612664,0.030042533037494445,-0.08701944793009025,0.08858643925524769,0.006810439825325044,0.054400049299547386,-0.0015520097158813204,-0.009824680104889776,0.011314332225600843,-0.012144283758457405,0.03474631961481909,-0.0015193856478741107,0.0051714606064374846,0.008972240449532662,0.028491476936271385,-0.022707467345393164,0.02877216829292191,0.020915355806220857,-0.01310485914958144,-0.004480263062422588,0.004985188986170028,0.0031812879899502135,0.0009870310609867315,-0.0020963118039493815,0.001543196182304824,0.004307162166272349
P21,12,0.3586312249026217,-0.12440877123583093,-0.11600352264935995,0.11404594972062469,-0.08689640086026812,0.02365526493949199,-0.2199360826859049,0.00030246137323927165,-0.16729921900878264,0.26524406406248485,-0.09799412906167321,0.11130533717042514,-0.18654550051841592,0.09795763438738593,-0.1059974557593883,0.004137395147382013,0.007926296731554648,0.08110365721790747,0.16349340411082225,-0.1696123233437261,0.06343045539446898,-0.07682220482178861,-0.02705808733491964,0.0229775940991817,0.10269575765639243,0.0005402075536076363,0.10000454389057231,0.06969377602781676,-0.0807876449206805,0.03706571103422133,0.0037567905257208864,0.10976990893623362,0.10475870756093773,-0.03131456910101915,0.026235851190427633,0.05217809175792168,0.17282227629368846,-0.08151859982147024,0.15020565926545446,-0.24529923881274496,-0.018011082051977066,-0.03996717344175288,0.11953965430329096,-0.01902883754707448,-0.0880736379206162,-0.04032608211919423,-0.12699318834173942,0.020602748659067686,0.12087164143130842,-0.07407869960427697,0.1347465416855498,-0.15658603190508993,-0.08234150145649154,-0.013013208001894273,0.11642502223065716,0.1279237493765726,-0.1381316048030491,0.05891129028598423,0.06646431018350274,0.08550069887892965,0.07430531199137007,0.12475688378449862,0.24441858763284646,0.09813314467176712,0.0942223310955831,-0.012642769488245283,0.08199128068791799,-0.18246763888354223,-0.05236760676047943,-0.08885006587405152,-0.02901212822881804,-0.09281073930604737,0.028741036372771474,-0.04554410326157816,-0.03699965831279554,0.027128026499117334,0.01613375738074478,-0.046168161509340715,0.014547642232005204,-0.005023519320998552,-0.0011276473729681775,-0.00034709990977509013,-0.00011900552363608004,0.00014475831041520148,0.0021306203119339047,-4.0321278019542944e-05
P22,12,0.42567961831782214,-0.09784395380779984,-0.11306558822410481,0.06931226783274706,0.12191159553618054,-0.12171890695435603,-0.07263388868261669,-0.2650352180695577,-0.033104618619063886,-0.25525251803899623,-0.25831193074453296,0.09865108714559603,-0.07246357828967309,0.09076756490804401,-0.0005688991275006505,0.040446641352559605,0.12892596273093032,0.0988897220927386,-0.15046403367886782,-0.04384493465588724,0.0880145792415857,0.028307921478298106,-0.14867663200136433,-0.017230733407548868,-9.806239349327641e-05,-0.06112296559173388,0.11438879596540542,0.10770312522187404,0.0739486232044052,0.08181572709433459,0.10172383750352798,-0.12290357973312521,-0.011350298917005473,-0.07025388589818411,-0.0234049714104894,-0.07619148992178118,-0.02557265998072742,0.14752597526130243,0.09026708230908151,-0.08279845612049738,-0.01505734860644345,0.11601157401833372,-0.044550007059343366,0.19015845590680677,0.20059011459366574,0.31824334235074603,-0.2016529097846954,-0.031548378782344406,-0.02693557553917701,0.016160022008723088,0.019079582412028045,-0.053351990214363224,-0.043004266127673094,0.03909532708877173,-0.045618217170660974,-0.07493959874456282,-0.07869428797808214,-0.020591017969088403,0.07816056801341913,0.05182911096789093,-0.09078508056791533,-0.12057269330806482,-0.0674704515787133,0.03325198500114794,-0.056472131443619636,-0.071021867506847,-0.0048691476862668115,-0.02420083929615108,0.08993002809185531,-0.06056149347053113,0.10875791383630985,0.016733654457728984,0.008474914463939649,-0.01382630704534074,0.03720302541878471,-0.047723992124480086,-0.008357907827804477,-0.02891424310877544,-0.008528096247396153,0.008042129629480166,-0.001930205271476606,-0.0005886641400798915,0.0012143168094791074,-0.0033390401620799716,-0.0008364041939145836,-0.0002951670009751787
P23,18,0.4529211490275959,-0.10893605955736829,-0.21042838550270704,0.1562579691324556,-0.06486414736313417,-0.005379553870440474,-0.062161852975072825,-0.3616427903822382,0.02930984966726058,-0.47332524142398513,-0.19949418475079603,0.07800420415989659,0.008609025008456977,-0.007506381884832027,-0.027005811986680752,-0.06544038044411209,-0.0008313395304777135,-0.12546877332434306,0.05430394829693386,-0.1012339401092089,-0.03671240254686177,-0.03373638161664359,-0.005669645025670768,-0.05624061559951832,0.00465593380341552,0.04141429537766849,-0.11752565016564147,-0.01099088784280589,-0.02932233390657708,-0.006973967424046773,-0.07417470013420462,0.03775581791232532,-0.006017143572612858,0.003887972298162536,0.1346912615581111,-0.0012775318344028694,0.030228163910227826,-0.10110397328750022,-0.12684366156211727,-0.03047965995828701,-0.026062670870195058,-0.02440221604412721,-0.02250829649050834,-0.047372169571949466,-0.022861273200010704,-0.1736518422373527,0.062283238627530386,-0.01668781289903066,-0.13962502465392843,0.0340681698925742,-0.08270175434935556,-0.024522469486790932,0.13405202729401353,-0.017926313839455386,-0.03434091552851638,-0.00611014056142528,0.0042166830441073095,-0.045255712183968504,-0.08006003623418124,-0.09131130683545047,0.10758323547428479,0.12307039372910633,0.06433894452711007,0.00861765061707458,0.1272818911616176,0.034888611985051804,-0.05512418946581821,-0.03881887328300294,-0.12619933951975282,0.10006368097517747,-0.05977039475015899,-0.0028728252985301497,-0.04941961558352875,0.054950084302655224,-0.030594728490223603,0.03640815259245082,-0.015720048144733923,0.03449201158873798,0.006565487517856782,-0.0007841394628685011,0.0034007113235555875,0.00432513287968436,0.007095739790596653,-0.0029401578425305285,0.003141231161346915,-0.004127937893680289
P26,17,0.2506729023026802,-0.10243217579174448,-0.12175889539723297,0.0857243018171917,0.040432866806459106,-0.03261657058772682,-0.05962911951096553,-0.07159543553245631,0.024043365991759033,0.1040000058441779,-0.13408263246472918,-0.08307214431230585,0.05446177611640749,0.09721076102165263,-0.05602747598303877,0.0671593548461887,0.14906256029050768,0.06677872949766599,-0.10116189343729448,0.1076323516100639,0.24294456839238093,-0.08752854387339745,0.005633231981418473,0.0423122302885633,-0.1282383610121409,0.11157872275712923,-0.10220795954125995,-0.08933437248702947,-0.04815740761519989,0.2683520239166644,-0.029619649139039552,-0.27067223349312414,-0.011636657719526248,0.071736307781382,-0.09979849999037817,0.04953848279159479,-0.05912178191259666,0.15255048432525153,0.19520782018714355,0.1505971352114451,0.11099490806677055,-0.17382633831602928,0.05180498373286533,-0.29351374734885277,0.09722122060752504,-0.01824350698022477,-0.02703776247753621,0.0739926344457404,0.23727842941645386,0.03482620557294748,-0.012157059351083866,0.1165626860260247,0.2756344996313185,-0.09570701197926434,0.12159660030908262,0.07872551689420139,-0.011225766367647315,-0.0918466215252617,-0.04121737973262494,-0.1349431190499808,-0.01830479523483972,0.010497644266946762,0.07929679764963576,0.03011650527072564,0.035117991850096945,0.1970392159901137,-0.031794929597342245,0.07001165398159748,0.03434031826624627,0.007135581946115457,0.01831156149212784,-0.04824371887415479,-0.03499741964607575,-0.06822684158342987,-0.012455982068650128,0.02397083711291962,0.026162031707726793,-0.026312491768440364,-0.0010999737999728557,0.006633222976073576,0.0007485939879490463,-8.215102925551716e-06,-0.00029995812505053326,-0.00011297918456402665,-2.233251429747552e-06,7.047314121155785e-17
P7,8,0.6031381406470101,-0.08069500626493807,0.3504880971136948,0.18076548062571973,0.029659129584793935,-0.013317325817356281,0.11242707729148717,-0.028882016457578825,-0.17108735676471637,-0.013856583414795553,0.17994103298885328,-0.2121838080396992,-0.15386252051856625,-0.15752171766142853,0.14544204381058248,0.0427931911448298,-0.1288907761973852,-0.0698789583331798,-0.162473198012835,-0.1148392226045182,-0.010516295998706831,-0.08148632863870102,0.03817000819123535,-0.000843443732347204,0.11780685683219605,-0.08430979196184023,-0.02316430922950828,0.07154788974038252,0.04944094483873039,0.04419472907884191,0.0161134689753096,0.00714239889400654,-0.03660249854043287,-0.031521337089592816,-0.05194375471166731,-0.04451899096807834,-0.06724530251989963,-0.04541869943633393,-0.04530913274194998,0.031703168127397034,0.006576403486345445,-0.006321628148503566,-0.06638710614422154,-0.025152399535535094,-0.009825216477873981,0.044194866328146544,0.0714772652912075,0.02342429547360307,0.07766893043692616,0.05407764052634813,-0.002124049325975262,-0.014240950280681825,-0.09401163105923681,-0.09576072460801026,0.050589076935042436,-0.12926186649441992,-0.06119678171172798,-0.08173817424312634,0.0076764663969575335,-0.11641287113178461,-0.09054917826158591,0.017250494811496996,0.019625421625751774,-0.07044954382136516,0.0632756444776404,0.013724522546364516,0.00943473894968392,0.010001794939139892,-0.061929384117634885,-0.04719625458973846,-0.026831252775638786,-0.09797718934395011,0.028535355960178185,-0.035310124721970246,0.050580534039447796,0.065394929699944,0.02800383693179829,-0.03858159430715345,-0.03403337804004723,-0.18277324907085715,-0.00969379885444902,-0.0035662924670059625,0.012123251192850145,-0.00030256461068330537,0.011253004949685947,0.001498714823787882
P6,0,0.45128031871225827,-0.1722317086319742,-0.08514395533363019,-0.01737905452108896,-0.11112244498967173,-0.031178518157866472,-0.2320393457603382,0.01862345704994639,0.08002008295288746,-0.03344950384949962,0.08847365333513786,0.027614718358621195,-0.009496616508857145,0.05067557600172905,0.05732109484295497,0.01536209589903439,-0.15737469225194226,0.050378091544828085,-0.22311003629589848,0.12347942654622984,0.0680224420557994,-0.023458728981105598,0.03974910777281132,-0.10348804358804663,-0.08169942074927952,0.09281616793715805,0.11854245373537671,-0.03633188433544955,0.0334665626732418,-0.116395427193737,0.11912624099138377,0.1878821947790599,-0.015715165219927316,0.08133824278806945,0.0318038896825664,-0.030358392871018398,0.09196407955859563,-0.05222397335879467,0.019417077972360915,-0.10949055286242078,-0.003953296538480363,-0.26002511364110953,0.23340226337258743,-0.05117966553314046,-0.10914190573308921,-0.1372792448089279,-0.19318249520436317,0.033915228211430455,0.14383894132849934,0.05845186527144765,-0.031217204239876575,-0.08527551417086943,-0.0993072932775953,0.001769864359551458,-0.18561814408674887,-0.02032452519209879,0.05517616697261707,0.08476347880590718,0.0022230531230122337,-0.14326579549569213,-0.004818312819044649,-0.09101229904701931,-0.15266213901713607,0.043188177409269814,-0.06393812770782294,-0.030913491263100053,0.011738168692562398,0.1694923570802693,0.15185408560729954,0.12000119177183273,0.04057219504464873,-0.016785251454426164,-0.06704533899350039,0.11712755708513348,0.048967324838100935,-0.007324914505748847,-0.0065384917059633256,-0.045821447084772114,0.029050234319161684,-0.004252207162092092,-0.005893224498099048,-0.008243625088893846,0.0040806590064255575,0.00019693259984669012,0.0024233679173131266,0.00012019419341645642
P28,15,0.345162451975811,-0.11769445726764928,-0.06029247022151421,0.0844215505244819,-0.01667990517218072,0.03100960736006646,-0.012603715084727598,0.003003576168552581,0.04940253083768506,0.013637438229285424,0.10183447420437348,-0.03535615861562096,0.08687032698425179,-0.1160644951168789,-0.16100773637374396,-0.043514144023829845,0.00534372622573567,0.14894846281413443,0.13100738936016879,0.03325373836672518,-0.08933566257367544,0.11550792642468204,-0.023368273723787723,0.04658922304078001,0.14597410248113854,-0.057108235871184826,0.12490542661612872,0.10537399768269654,0.016572416487878765,0.06960309921050394,0.13635987253209253,-0.11944752624938158,-0.02232042124491984,0.054755530937583535,-0.04358870887983839,0.08891439332379095,-0.11672370307532816,-0.04450192827443249,0.1702159916825273,-0.10953426203692483,0.19752295011714918,-0.10118525776755882,-0.3102148924433258,-0.2609840803263493,0.04629259696260123,-0.21076882019254703,0.05512034573338487,-0.08167390609557144,-0.1714558753063347,-0.014479015258721618,-0.008714565092177004,-0.2666251635467753,0.015372930401957564,0.1179361326668556,0.002000000922644261,-0.05913011571922122,-0.02818872820341153,0.03557893699398021,-0.19053963044520417,0.10443447810648113,-0.0009323835899359107,-0.21263174330804605,-0.0198928272514152,-0.21208376652527738,0.027384122691504652,-0.011636499143057555,0.10789550767079943,-0.048747029705462644,0.12265200578002379,0.03741028035272706,0.04539165973970124,0.009658393235298747,-0.0058646840233577075,0.007736394829629423,0.014871597821724834,-0.05770115320939898,-0.03879253254498475,0.00037875380992107455,0.03449968581965752,0.010476632214514923,5.3662849607599127e-05,-0.0005348020539853133,-0.00018510341737975483,-0.0003683775991275357,5.518517322137392e-06,1.30832709032899e-16
P5,16,0.2380422127399473,-0.09213357227847525,-0.10452470261839256,0.004423134190536561,-0.022902098795216437,-0.0007154430940842927,-0.23538103368142088,-0.04830959759634015,0.13061374792528352,-0.06050580639915573,-0.0390171053892969,0.11212988388846802,-0.06687645609163409,-0.0517990925115422,0.45851368968265116,-0.039367706473233524,-0.1729954319190971,0.2960920579322429,0.010448478374637707,0.26679687804880065,-0.011670282104653077,-0.0789668095007029,0.1524172403168901,0.17095900213428566,-0.001999693744992422,0.015746375071609885,-0.15207594281197206,0.002328417058358989,-0.07234829305506224,-0.05986351757400134,-0.09457861755060554,0.13558776008407544,0.17226218154386883,0.11589666115590441,-0.11955711186848321,0.015294491652434086,-0.13541493255256204,-0.022740658190305144,0.09876544393670596,0.10691592260581206,-0.06968670964132105,0.17977836504454214,-0.018965024822316053,0.03489057813547854,0.08815607929073259,0.04166353976764546,0.10641308960531454,0.0702896993786473,0.10518788772033781,-0.047646670660518954,-0.09430475268778857,-0.0990265202302439,-0.05411981010035783,0.11932417276282102,-0.008890407001144556,0.11759043049590821,0.007307256246633969,-0.07721488209834428,-0.17455038571692033,0.09387313109696918,0.018114748464316554,0.03490769902917968,0.0004547211661999379,-0.01641841018839427,-0.1183404426469189,0.00821162697410242,0.008931463674348598,-0.09277350581665227,-0.02802953339375,-0.03645223412083512,-0.02728862100130208,-0.009602397199190073,-0.02640579565911476,-0.04668453390712574,-0.005130771310310129,-0.027019457609564087,0.03837690852769757,0.019385213311278023,-0.030493047941885374,-0.0031363171727209053,-0.008998076558803116,0.0009696829479563421,0.0009239410304503973,1.0576829950038636e-05,0.0003543735685423912,-0.00010703953762894773
P3,16,0.21117526274298007,-0.12099250962037597,-0.007600923368479872,0.03384229286676519,0.1947299007560086,-0.06035039334820153,-0.039625522906478285,0.36463741385962856,-0.18450560011869252,0.02974984180003234,-0.15502574237821876,0.11509006923711403,0.010256530501681358,-0.11593310164018047,0.010765060493087049,-0.00019300518930579947,-0.010592051596245383,0.012959110095975187,-0.006672483763334906,-0.043597923530926855,-0.036563621847656665,0.03986918281067247,-0.08910357443796806,0.12379589192743023,-0.043115785610463614,-0.0068029588658386165,-0.08142331531398074,0.19744156706627083,0.10921668850352333,-0.14144281221480745,-0.04335245947537055,-0.05007103986011654,0.1329174618989054,-0.16913535060738052,0.10558525763944351,0.12150330503906023,-0.01609435100402086,0.024484954809612047,0.004960878990109976,-0.07933710967809846,-0.07204593215960459,-0.16307860783932374,-0.01377151866793807,0.062155569240520035,0.1563743957419542,0.0011067682917261386,-0.0434885683019072,-0.2516187674370332,0.10227863100285721,-0.14707983323575474,-0.1829632452228931,0.028823032962959193,0.11732300771426245,-0.22690189108302003,-0.05472084125058474,-0.05836159830148391,0.31456021015394586,0.04196025024825933,-0.07384866000211279,0.05688347329557113,0.17703730973161738,0.07175899564291535,0.01067282498662363,-0.11873206960387947,-0.026622470641251707,-0.042331583553374755,-0.0860604995587117,0.05729284803182197,0.0215314145116972,-0.05881044621052833,-0.12267028893010057,-0.04094805666541443,-0.01359037546883703,-0.057031552879545644,0.08204501049415032,-0.06798715631154187,0.029976588268152273,-0.11285845215008802,0.008226826668074737,0.0012123445302620627,-0.00237922411567878,-7.112927630990473e-05,-0.00041135128494745676,9.144784200258755e-05,8.484230387804694e-05,1.626303258728256e-19
P2,15,0.25449937417997287,-0.14921417412624918,-0.11218266191858473,0.23742501876329095,-0.09516285853393144,0.16831625999340366,0.4142490977364772,0.2498716593522937,0.22708809712079256,-0.14134090397279067,0.1853304848547936,0.3039872215956906,-0.06066520345965068,0.04492554499450334,-0.07224182047419114,0.36338300618301644,0.1359461013264788,0.05649302596966199,-0.024654340761611694,0.0019071050596116707,0.2613634417235773,0.0475483120382752,0.06251638818409867,0.07458206830065521,0.10384776702442941,0.06412123760828145,0.018437978293214564,0.06949340275380533,-0.03606316024651221,-0.03599998862244815,0.050629063668188576,0.07447828255078984,0.09227944557433528,-0.052407451982960915,0.0813811209539904,-0.020821888031546578,-0.010058897831328609,-0.02050248571213785,-0.015932727822285418,0.06217919296193472,0.018678075423136348,0.03699610132515758,0.008891796559427175,-0.01361628662876995,-0.07219262218479683,0.04838201876195525,0.07375518336815469,0.05555226560851977,-0.009261730234729988,-0.03504131773094669,-0.003785967893505949,0.035384131121770086,0.0023953324788213645,-0.006211267268958193,-0.08487007536211395,-0.00906992845036581,-0.11492279358789191,-0.013856493366974918,0.037935820750556654,0.005622443677900526,0.09218645897409501,0.01610910466908023,-0.03459455445903251,0.00982979655544319,0.0207604658613627,0.04942094896527079,-0.0012249160319075683,0.0013041932789200563,0.03165029770256484,-0.0068671070324321706,-0.0327596818927519,-0.007604450878739491,-0.0023712890222445777,-0.05128159560847951,0.0077235100335840065,-0.10615593066147934,-0.032815356702281355,0.03985480867424834,-0.012540959246229437,0.004281983083636511,-0.0075323349877591496,0.004326902435181698,0.001976706807649612,-0.0009701672003787708,0.0010179384815494593,-0.020625766554799557
P4,10,0.18848331554722014,-0.06395731730624517,-0.03345974211874063,0.061029122875502814,0.07940474518908619,0.003469438526333098,0.05995483768316543,0.03683671926767909,-0.19349397034669152,-0.13803386698868228,0.19376114849631654,-0.07548859335067525,-0.13076325205789835,0.05273066903386115,-0.1845047089984149,0.03403427158359397,-0.04362488965770299,0.12189205775371686,0.10846429285456535,0.1213341263389574,0.10152417100834395,0.050577185411942865,0.18215260830128424,-0.15442010405722503,-0.41182802734723034,-0.151399424313131,0.013687593389829552,-0.07947340397554846,-0.08688524592946922,-0.219916880916751,-0.20599821848098357,-0.13487253224166854,-0.14637005593819213,0.017106298151775563,0.09598156228803333,0.09649181109753895,0.21284670397099104,0.10012891181824543,0.17638095998707273,0.029165783814375772,-0.20721337479252888,0.005478752878173987,-0.2560714812172339,-0.028013582058105578,-0.12417747200629688,0.08395992480273769,0.03341622741311484,-0.10727223588751358,0.00624087370190802,0.032092926498559014,-0.018189060739527096,-0.017998955845406086,-0.08117705574660865,0.046444402043494246,-0.09560317783654902,0.09761720260438003,0.04109386818958187,-0.13322282735749774,0.054380818682157,-0.0002585578907664753,0.0390811922332959,-0.1025454408953107,0.0537946219433126,0.04220893449568482,-0.06273671080039216,0.03101833393960153,0.012799312629268556,-0.06712865617070093,-0.042707329514685,0.03275538166275164,-0.024684195936051437,-0.040298655134446554,0.008365335070809998,0.026998779080419616,0.037124613262868277,0.049066213315967624,0.009396737371841529,-0.03177394278484745,0.002257098248877821,-0.011159912721394305,0.003772290950588761,-0.004464980176413187,-0.0023380079223327306,-0.000237811922743205,-0.001180928722433998,-6.651785958716641e-05
P12,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
